source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AbeZVn9dnAYe,nárazník zadní - PDC VW ID.3 10A  10A807421 - lehce poškrábaný,,,,,,,,89,https://www.autobazar.eu/detail/naraznik-zadni-pdc-vw-id3-10a-10a807421-lehce-poskrabany/AbeZVn9dnAYe/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AmV8vmUBeNr,VW ID3 ID.3  2019- PRAVÉ ZADNÉ SVETLO,,,,,,,,95,https://www.autobazar.eu/detail/vw-id3-id3-2019-prave-zadne-svetlo/AmV8vmUBeNr/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeQDsRB8aCgP,VW ID3 ID.3 LIFT 23- Vyztuha naraznika 10A807231A,,,,,,,,125,https://www.autobazar.eu/detail/nissan-e-nv200-me0-2014-stena-drziak-svetla/AeQDsRB8aCgP/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbH9VjTeWmR,nárazník zadní - PDC VW ID.3 10A  10A807421 - poškozený,,,,,,,,111,https://www.autobazar.eu/detail/naraznik-zadni-pdc-vw-id3-10a-10a807421-poskozeny/AbH9VjTeWmR/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbSxhCaeRnj,nárazník zadní - PDC PA VW ID.3 10A  10A807421 - poškozený,,,,,,,,89,https://www.autobazar.eu/detail/naraznik-zadni-pdc-pa-vw-id3-10a-10a807421-poskozeny/AbSxhCaeRnj/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbpLRC4hwGE,nárazník zadní - PDC VW ID.3 10A  10A807421 - poškrábaný,,,,,,,,111,https://www.autobazar.eu/detail/naraznik-zadni-pdc-vw-id3-10a-10a807421-poskrabany/AbpLRC4hwGE/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ab37Ut9wTftw,nárazník zadní - PDC VW ID.3 10A  10A807421 - poškozený,,,,,,,,111,https://www.autobazar.eu/detail/naraznik-zadni-pdc-vw-id3-10a-10a807421-poskozeny/Ab37Ut9wTftw/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AemVD5AOME4C,VW ID3 ID.3 2019- ZADNY NARAZNIK,,,,,,,,140,https://www.autobazar.eu/detail/mercedes-v-klasa-w447-2014-zadny-naraznik/AemVD5AOME4C/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Aei1moKzsqK,VW ID3 ID.3 2019- PREDNY NARAZNIK,,,,,,,,150,https://www.autobazar.eu/detail/skoda-octavia-iv-kombi-2019-zadny-naraznik/Aei1moKzsqK/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeHTmGvjNEj,Volkswagen ID 3 VW ID3 prah pravy zadny,,,,,,,,105,https://www.autobazar.eu/detail/toyota-hilux-05-15-dvere-zadne-lave/AeHTmGvjNEj/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ab53aL2F3Y9,blatník přední levý VW ID.3 10A  10A821105  10A821021  10A821021A -,,,,,,,,107,https://www.autobazar.eu/detail/blatnik-predni-levy-vw-id3-10a-10a821105-10a821021-10a821021a/Ab53aL2F3Y9/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbmcmAEbEyZ,výztuha předního nárazníku VW ID.3 10A  10A807109E,,,,,,,,137,https://www.autobazar.eu/detail/vyztuha-predniho-narazniku-vw-id3-10a-10a807109e/AbmcmAEbEyZ/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AewbDnKATR9,VW ID.3 ID3 PRAVÉ ZADNÉ SVETLO 10A945096B,,,,,,,,220,https://www.autobazar.eu/detail/volny/AewbDnKATR9/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeS0-BdTjzN,Vw ID.3 ID3 19-22 zadny naraznik,,,,,,,,110,https://www.autobazar.eu/detail/vw-id3-19-22-predny-naraznik/AeS0-BdTjzN/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeJ-AzqgfXfL3Z,VW ID3 ID.3  lavy predny blatnik 10A821105,,,,,,,,140,https://www.autobazar.eu/detail/vw-id3-lavy-predny-blatnik/AeJ-AzqgfXfL3Z/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AecDZHjFPHsb,VW ID.3 ID3 LIFT predny naraznik  10A807221A,,,,,,,,70,https://www.autobazar.eu/detail/vw-id3-19-22-naraznik-predny/AecDZHjFPHsb/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ae8BVA7K4mk,Volkswagen ID 3 VW ID3 pravy prah zadny,,,,,,,,125,https://www.autobazar.eu/detail/hyundai-i30-hb-dvere/Ae8BVA7K4mk/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeekxrsVxlg,VW ID.3 ID3 10A PRAVE ZADNE LED SVETLO,,,,,,,,115,https://www.autobazar.eu/detail/vw-id3-id3-10a-prave-zadne-led-svetlo/AeekxrsVxlg/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeFIS20gqnPE,VW ID.3 ID3 10A LAVE ZADNE LED SVETLO,,,,,,,,80,https://www.autobazar.eu/detail/vw-id3-id3-10a-lave-zadne-led-svetlo/AeFIS20gqnPE/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ae76rwmm6Ki,VW ID.3 ID3 10A LAVE ZADNE LED SVETLO,,,,,,,,420,https://www.autobazar.eu/detail/vw-id3-id3-10a-lave-zadne-led-svetlo/Ae76rwmm6Ki/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AegHvmV832OJ,VW ID.3 ID3 LIFT 2023- PREDNY NARAZNIK,,,,,,,,100,https://www.autobazar.eu/detail/vw-id3-id3-lift-2023-predny-naraznik/AegHvmV832OJ/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbdgXDLT1WjR,nárazník přední - PDC PA VW ID.3 10A  10A807217D  10A807217B -,,,,,,,,179,https://www.autobazar.eu/detail/naraznik-predni-pdc-pa-vw-id3-10a-10a807217d-10a807217b/AbdgXDLT1WjR/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeZpU-SGt7C,VW ID3 blatnik predny lavy,,,,,,,,95,https://www.autobazar.eu/detail/vw-id3-blatnik-predny-lavy/AeZpU-SGt7C/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AevmPPEuujvq,VW ID3 ID.3 2020- PRAVY BLATNIK,,,,,,,,325,https://www.autobazar.eu/detail/vw-id3-id3-2020-pravy-blatnik/AevmPPEuujvq/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AmfCn0naEIt5,VW ID.3 ID.4 ID.5 SKODA ENYAQ ABS,,,,,,,,305,https://www.autobazar.eu/detail/vw-id3-id4-id5-skoda-enyaq-abs/AmfCn0naEIt5/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AepRG2z4nAw,Vw ID.3 ID3 19-24  predny naraznik,,,,,,,,160,https://www.autobazar.eu/detail/skoda-kamiq-658-19-23-naraznik-predny/AepRG2z4nAw/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeV6hO-d9wnd,Vw ID.3 19-22 naraznik predny,,,,,,,,125,https://www.autobazar.eu/detail/vw-id3-19-22-naraznik-predny/AeV6hO-d9wnd/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ae8PJpQ71Su5,Vw ID.3 19-24 predny naraznik 10A807221,,,,,,,,185,https://www.autobazar.eu/detail/audi-a3-8v0-s-line-12-16-naraznik/Ae8PJpQ71Su5/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeZlLZvnWY9A,VW ID3 ID-3 ID 3 10A 10A805563E predne celo,,,,,,,,85,https://www.autobazar.eu/detail/bmw-x3-06-09-naraznik/AeZlLZvnWY9A/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AbiSr5OnU7pB,dveře přední pravé - holé VW ID.3 10A  10A831312A  10A831056N -,,,,,,,,226,https://www.autobazar.eu/detail/dvere-predni-prave-hole-vw-id3-10a-10a831312a-10a831056n/AbiSr5OnU7pB/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AmdeTs0cnvZ,VW ID3 10A svetlo zadne prave,,,,,,,,1225,https://www.autobazar.eu/detail/jaguar-xf-x250-lift-11-15r-predna-kapota-komplet/AmdeTs0cnvZ/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Ae-QI3o6u08,Vw ID3 ID.3 predne celo stena vystuha 10A807109D,,,,,,,,165,https://www.autobazar.eu/detail/vw-polo-6r0-novy-model-09-14-naraznik/Ae-QI3o6u08/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AmhCTjpcQzJk,VW ID3 10A svetlo zadne lave,,,,,,,,595,https://www.autobazar.eu/detail/jaguar-f-pace-x761-kapota-predna/AmhCTjpcQzJk/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AepLla8sG-cC,Vw ID.3 ID3 19-25 10A833312B dvere zadne pravé,,,,,,,,145,https://www.autobazar.eu/detail/hyundai-i30-sw-kombi-07-12-dvere-lave-zadne/AepLla8sG-cC/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeomwYx5p6w4,VW ID3 ID.3 2020- PRAVY BLATNIK,,,,,,,,80,https://www.autobazar.eu/detail/vw-id3-id3-2020-pravy-blatnik/AeomwYx5p6w4/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Abz4ZgJoKbo,nárazník přední - PDC PA VW ID.3 10A  10A807221A - poškozený,,,,,,,,187,https://www.autobazar.eu/detail/naraznik-predni-pdc-pa-vw-id3-10a-10a807221a-poskozeny/Abz4ZgJoKbo/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AeO-Kv8gZPC,VW ID3 ID.3 2020- PRAVY ZADNY BLATNIK,,,,,,,,115,https://www.autobazar.eu/detail/vw-id3-id3-2020-pravy-zadny-blatnik/AeO-Kv8gZPC/,match,match,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,Amtdcy-cH1h,VW ID3 svetlo predne prave FULL LED,,,,,,,,175,https://www.autobazar.eu/detail/hyundai-i20-08-12r-predna-kapota/Amtdcy-cH1h/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
autobazar,AmO_V8hHZa8y,VW ID3 LED maska predna prava lava,,,,,,,,220,https://www.autobazar.eu/detail/hyundai-ix35-lm-kapota-predna-09-15r/AmO_V8hHZa8y/,match,unknown,unknown,n/a,unknown,unknown,unknown,unknown
