source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194317906,"disky Tomason TN20 18"" 5x114.3 ET45 KIA HYUNDAI TOYOTA",,,,,,,,650.0,https://auto.bazos.sk/inzerat/194317906/disky-tomason-tn20-18-5x1143-et45-kia-hyundai-toyota.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,193803962,ALU R16 5x100 Toyota Yaris Corolla Matrix Prius,,,,,,,,299.0,https://auto.bazos.sk/inzerat/193803962/alu-r16-5x100-toyota-yaris-corolla-matrix-prius.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194465687,"5x114,3R17 elektrony orig.TOYOTA -215/55R17 zimné pneumatiky",,,,,,,,,https://auto.bazos.sk/inzerat/194465687/5x1143r17-elektrony-origtoyota-21555r17-zimne-pneumatiky.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194464067,Toyota Auris 1.8 I VVT-i HybridSD Executive 73kW99HP A1,,Hybrid,,,73.0,,,9190.0,https://auto.bazos.sk/inzerat/194464067/toyota-auris-18-i-vvt-i-hybridsd-executive-73kw99hp-a1.php,match,match,match,unknown,unknown,unknown,match,unknown
bazos,193661016,"Hliníkové disky Brock B34 Toyota R17 5x114,3 60,1mm",,,,,,,,590.0,https://auto.bazos.sk/inzerat/193661016/hlinikove-disky-brock-b34-r17-5x1143-toyota.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194452608,"Disky TOYOTA Corolla GR R17 / 5x114,3",,,,,,,,400.0,https://auto.bazos.sk/inzerat/194452608/disky-toyota-corolla-gr-r17-5x1143.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194451824,"Klinový remeň OEM Toyota Auris, Corolla, Yaris",,,,,,,,15.0,https://auto.bazos.sk/inzerat/194451824/klinovy-remen-oem-toyota-auris-corolla-yaris.php,match,match,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194451797,"Ochranný plech proti roztreku OEM Toyota Avensis, Verso...",,,,,,,,30.0,https://auto.bazos.sk/inzerat/194451797/ochranny-plech-proti-roztreku-oem-toyota-avensis-verso.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194451768,Piaty vstrek Toyota Lexus 2.0 2.2 D4D D-CAT,,,,,,,,300.0,https://auto.bazos.sk/inzerat/194451768/piaty-vstrek-toyota-lexus-20-22-d4d-d-cat.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194443800,Pačky smeroviek TOYOTA kod dielu 17F144 - komplet,,,,,,,,35.0,https://auto.bazos.sk/inzerat/194443800/packy-smeroviek-toyota-kod-dielu-17f144-komplet.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194440193,Toyota Auris 2007 prva generacia palubovka airbagy svetlo,,,,,,,,200.0,https://auto.bazos.sk/inzerat/194440193/toyota-auris-2007-prva-generacia-palubovka-airbagy-svetlo.php,match,match,unknown,unknown,unknown,unknown,unknown,unknown
bazos,194428815,Autorádio Toyota Land Cruiser 76 / 200 – PZ366-12102 (22836),,,,,,,,35.0,https://auto.bazos.sk/inzerat/194428815/autoradio-toyota-land-cruiser-76-200-pz366-12102-22836.php,match,unknown,unknown,unknown,unknown,unknown,unknown,unknown
