source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AelDbsPlLjG,Dacia Duster 1.3 TCe 150 Extreme 4x2 EDC,,Petrol,2022.0,45000.0,110.0,Automatic,SUV,17190,https://www.autobazar.eu/detail/dacia-duster-13-tce-150-extreme-4x2-edc/AelDbsPlLjG/,match,match,match,n/a,match,match,match,n/a
autobazar,Ae-WUTVZ3pm,Dacia Duster TCe 96 SS GPF Celebration 4x4 96kW130HP M6,,Petrol,2021.0,52000.0,96.0,Manual,SUV / Off-road,13000,https://www.autobazar.eu/detail/dacia-duster-tce-96-ss-gpf-celebration-4x4-96kw130hp-m6/Ae-WUTVZ3pm/,match,match,match,n/a,match,match,match,n/a
autobazar,AmLKnbygZHz,Plynový pedal dacia duster 1.6 i 180026342r--c,,,,,,,,1,https://www.autobazar.eu/detail/plynovy-pedal-dacia-duster-16-i-180026342r-c/AmLKnbygZHz/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmIrL9g8WhGXp,Predny naraznik DACIA DUSTER 62022-0025R,,,,,,,,1,https://www.autobazar.eu/detail/predny-naraznik-dacia-duster-62022-0025r/AmIrL9g8WhGXp/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmOmukGSChK,Predný nárazník Dacia Duster II 2017-,,,,,,,,1,https://www.autobazar.eu/detail/predny-naraznik-dacia-duster-ii-2017/AmOmukGSChK/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AbpM_-QDHZz,DACIA DUSTER&#45; AIRBAG,,,,,,,,1,https://www.autobazar.eu/detail/dacia-duster45-airbag/AbpM_-QDHZz/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmkEvPHNqbf,Motor Renault Dacia 1.6 16v H4MD7,,,,,,,,1,https://www.autobazar.eu/detail/motor-renault-dacia-16-16v-h4md7/AmkEvPHNqbf/,match,unknown,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmTeuWeqquQ,Pravý blatník Dacia Duster II 2 17-,,,,,,,,1,https://www.autobazar.eu/detail/pravy-blatnik-dacia-duster-ii-2-17/AmTeuWeqquQ/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmZwaIrQFYI,Dacia Duster 1.6 4x4 zadný diferenciál,,,,,,,,1,https://www.autobazar.eu/detail/dacia-duster-16-4x4-zadny-diferencial/AmZwaIrQFYI/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmXSzX-Vfxjg,Panel kurenia dacia duster h79ph2 ac,,,,,,,,1,https://www.autobazar.eu/detail/panel-kurenia-dacia-duster-h79ph2-ac/AmXSzX-Vfxjg/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmS8frNnizxj,Dacia Duster 1.6 4x4 prevodovka a rozvodovka,,,,,,,,1,https://www.autobazar.eu/detail/dacia-duster-16-4x4-prevodovka-a-rozvodovka/AmS8frNnizxj/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmW52JZgoKvJ,Predám nárazníky Dacia,,,,,,,,1,https://www.autobazar.eu/detail/predam-narazniky-dacia/AmW52JZgoKvJ/,match,unknown,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmRfoj-yI6D,Motor dacia duster 1.5 dci k9k k9kj898 k9k898  110,1.5 DCI,,,,,,,890,https://www.autobazar.eu/detail/motor-dacia-duster-15-dci-k9k-k9kj898-k9k898-110/AmRfoj-yI6D/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmmcZC1Lbrs,Dacia Duster,,,,,,,,5,https://www.autobazar.eu/detail/dacia-duster/AmmcZC1Lbrs/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmyQNZ_lPcL,"Dacia Duster 1,5DCI 79kw K9KJ8 / 1,6i 77kw K4MF6",,,,,,,,5,https://www.autobazar.eu/detail/dacia-duster-1-5dci-79kw-kod-motora-k9k-j8/AmyQNZ_lPcL/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmMIRsduMnR,"Dacia Duster 1,6i 77kw kód motora: K4M H6",,,,,,,,5,https://www.autobazar.eu/detail/dacia-duster-1-6i-77kw-kod-motora-k4m-h6/AmMIRsduMnR/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmaeAEx49-4,"Dacia Duster 1,6i 77kw kód: K4MF6",,,,,,,,5,https://www.autobazar.eu/detail/dacia-duster-rok-vyroby-2012/AmaeAEx49-4/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
