source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AeNbL8OsfPl,BMW X1 sDrive 18i 140k xLine AT 103kW140HP A6,,Petrol,2017.0,122286.0,103.0,Automatic,SUV / Combi,15100,https://www.autobazar.eu/detail/bmw-x1-sdrive-18i-140k-xline-at-103kw140hp-a6/AeNbL8OsfPl/,match,match,match,n/a,match,match,match,n/a
autobazar,AeQsVgfz4x8,BMW X1 sDrive 18i AT 103kW140HP A7,,Petrol,2019.0,124972.0,103.0,Automatic,SUV,18000,https://www.autobazar.eu/detail/bmw-x1-sdrive-18i-at-103kw140hp-a7/AeQsVgfz4x8/,match,match,match,n/a,match,match,match,n/a
autobazar,AezyLU929Xw,BMW X1 rozpredám na diely,,,,,,,,0,https://www.autobazar.eu/detail/bmw-x1-rozpredam-na-diely/AezyLU929Xw/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmeXGNOh9l-,Bmw x1 e84 dvere,,,,,,,,1,https://www.autobazar.eu/detail/bmw-x1-e84-dvere/AmeXGNOh9l-/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,Am989Twk548,Držiak silentblok uchytenie motora BMW E90 X1,,,,,,,,1,https://www.autobazar.eu/detail/drziak-silentblok-uchytenie-motora-bmw-e90-x1/Am989Twk548/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmMN8WQIBSZ,Mriežka spojler predného nárazníka BMW X1 12-15,,,,,,,,1,https://www.autobazar.eu/detail/mriezka-spojler-predneho-naraznika-bmw-x1-12-15/AmMN8WQIBSZ/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,Am26I4eLiUV,Spojler zadného nárazníka BMW X1 F48 F49,,,,,,,,1,https://www.autobazar.eu/detail/spojler-zadneho-naraznika-bmw-x1-f48-f49/Am26I4eLiUV/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,Am5RutZhf_g,Predám nárazníky BMW,,,,,,,,1,https://www.autobazar.eu/detail/predam-narazniky-bmw/Am5RutZhf_g/,match,unknown,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmilRjZkRBD,Zadný nárazník BMW X1 E84 09-13,,,,,,,,1,https://www.autobazar.eu/detail/zadny-naraznik-bmw-x1-e84-09-13/AmilRjZkRBD/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,Amenh_1RjFk,Držiak silentblok uchytenie motora BMW E90 X1,,,,,,,,1,https://www.autobazar.eu/detail/drziak-silentblok-uchytenie-motora-bmw-e90-x1/Amenh_1RjFk/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AmYLNtYriBM,BMW X1 e84 2.0d x drive rozpredám,,,,,,,,1,https://www.autobazar.eu/detail/bmw-x1-e84-20d-x-drive-rozpredam/AmYLNtYriBM/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AeCSb2rudAY,Nove rozsirovacie podlozky na BMW 5x120,,,,,,,,2,https://www.autobazar.eu/detail/nove-rozsirovacie-podlozky-na-bmw-5x120/AeCSb2rudAY/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
autobazar,AeqhbTAuSZv,BMW Rad 4 PROFI rozsirovacie podlozky 5x120,,,,,,,,2,https://www.autobazar.eu/detail/bmw-profi-rozsirovacie-podlozky-5x120/AeqhbTAuSZv/,match,match,unknown,n/a,unknown,unknown,unknown,n/a
