source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AexjIfdhNIHq,"Hyundai i30 1.0 T-GDI, Family, Automat, SR,2.maj",,Petrol,2022,121206,88,Automatic,Hatchback,13000,https://www.autobazar.eu/detail/hyundai-i30-10-t-gdi-family-automat-sr2maj/AexjIfdhNIHq/,match,match,match,unknown,match,match,match,match
autobazar,AmCTJNi6Mqh,Hyundai i30 1.0 TGDi 7-DCT,,Petrol,2023,93000,88,Automatic,Hatchback,15490,https://www.autobazar.eu/detail/hyundai-i30-16-tgdi-7-dct/AmCTJNi6Mqh/,match,match,match,unknown,match,match,match,match
