source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AmAXJ_BUaFv,Mazda CX-5 2.5 Skyactiv-G194 Revolution TOP AWD A/T,,Petrol,2017,170178,143,Automatic,SUV,19399,https://www.autobazar.eu/detail/mazda-cx-5-25-skyactiv-g194-revolution-top-awd-at/AmAXJ_BUaFv/,match,match,match,unknown,match,match,match,match
autobazar,AmSckmBGhO6,Mazda CX-5 2.5 Skyactiv-G194 Attraction A/T,,Petrol,2019,152074,143,Automatic,SUV,20999,https://www.autobazar.eu/detail/mazda-cx-5-25-skyactiv-g194-attraction-at/AmSckmBGhO6/,match,match,match,unknown,match,match,match,match
autobazar,AelomuZNayM,Mazda CX-5 2.5 Skyactiv-G194 Revolution PLUS AWD AT 143kW193HP A6,,Petrol,2018,134000,143,Automatic,Combi,20800,https://www.autobazar.eu/detail/mazda-cx-5-25-skyactiv-g194-revolution-plus-awd-at-143kw193hp-a6/AelomuZNayM/,match,match,match,unknown,match,match,match,match
autobazar,AmJNFzu5DJQ,Mazda CX-5 2.5 Skyactiv-G194 Revolution TOP A/T AWD,,Petrol,2019,165560,143,Automatic,SUV,19650,https://www.autobazar.eu/detail/mazda-cx-5-25-skyactiv-g194-revolution-top-at-awd/AmJNFzu5DJQ/,match,match,match,unknown,match,match,match,match
