source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194042303,Predám Nissan Qashqai 1.2 DIG-T,,,2015.0,,85.0,Manual,SUV,7900.0,https://auto.bazos.sk/inzerat/194042303/predam-nissan-qashqai-12-dig-t.php,match,match,unknown,n/a,match,unknown,match,n/a
bazos,194350984,Nissan Qashqai Diesel,,Diesel,2013.0,,,Manual,,4950.0,https://auto.bazos.sk/inzerat/194350984/nissan-qashqai-diesel.php,match,match,match,n/a,match,unknown,unknown,n/a
bazos,194480019,"Nissan Qashqai 1.6 dCi Edition Premier, j11",1.6 DCI,Diesel,2014.0,,,,,7900.0,https://auto.bazos.sk/inzerat/194480019/nissan-qashqai-16-dci-edition-premier-j11.php,match,match,match,n/a,match,unknown,unknown,n/a
bazos,194242408,Nissan Qashqai 1.5dci,1.5 DCI,Diesel,2014.0,,81.0,Manual,,14000.0,https://auto.bazos.sk/inzerat/194242408/nissan-qashqai-15dci.php,match,match,match,n/a,match,unknown,match,n/a
bazos,194442617,Nissan Qashqai dCi 130 N-Connecta,,Diesel,2017.0,,96.0,,,8290.0,https://auto.bazos.sk/inzerat/194442617/nissan-qashqai-dci-130-n-connecta.php,match,match,match,n/a,match,unknown,match,n/a
