source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,Aeen-jeegBD,Škoda Octavia 1.0 TSI Style 81kW110HP M6,1.0 TSI,Petrol,2021,95689,81,Manual,Sedan,15200,https://www.autobazar.eu/detail/skoda-octavia-10-tsi-style-81kw110hp-m6/Aeen-jeegBD/,match,match,match,n/a,match,match,match,n/a
autobazar,AedMgdyecFc,"Skoda Octavia 1.5 TSI, Ambition, Automat, SR,2.maj",1.5 TSI,Petrol,2020,64035,110,Automatic,Liftback,15000,https://www.autobazar.eu/detail/skoda-octavia-15-tsi-ambition-automat-sr2maj/AedMgdyecFc/,match,match,match,n/a,match,match,match,n/a
autobazar,AmMjjYL7aUp,Škoda Octavia Combi Style 1.5 TSI 110kW DSG,1.5 TSI,Petrol,2021,161857,110,Automatic,Combi,18990,https://www.autobazar.eu/detail/skoda-octavia-combi-style-15-tsi-110kw-dsg/AmMjjYL7aUp/,match,match,match,n/a,match,match,match,n/a
autobazar,Ae2cmpP_Wmz,Škoda Octavia 1.5 TSI e-TEC Style DSG 110kW150HP A7,1.5 TSI,Petrol,2022,178127,110,Automatic,Sedan,14990,https://www.autobazar.eu/detail/skoda-octavia-15-tsi-e-tec-style-dsg-110kw150hp-a7/Ae2cmpP_Wmz/,match,match,match,n/a,match,match,match,n/a
autobazar,Aet0g6EoS9L,Škoda Octavia 1.4 TSI Style DSG 110kW150HP A7,1.4 TSI,Petrol,2017,159666,110,Automatic,Sedan,11000,https://www.autobazar.eu/detail/skoda-octavia-14-tsi-style-dsg-110kw150hp-a7/Aet0g6EoS9L/,match,match,match,n/a,match,match,match,n/a
autobazar,AmFp31qqfJ7,Škoda Octavia 4 Combi 1.5 TSI e-TEC 110kW DSG / Webasto / Tažné / ALU 18''+ ALU 16'',1.5 TSI,Petrol,2022,137083,110,Automatic,Combi,17327,https://www.autobazar.eu/detail/skoda-octavia-4-combi-15-tsi-e-tec-110kw-dsg-webasto-tazne-alu-18-alu-16/AmFp31qqfJ7/,match,match,match,n/a,match,match,match,n/a
autobazar,AmUdqEGpTMN,Škoda Octavia 4 Combi 1.5 TSI 110kW / ALU 16''+ zimní sada,1.5 TSI,Petrol,2022,85374,110,Manual,Combi,18647,https://www.autobazar.eu/detail/skoda-octavia-4-combi-15-tsi-110kw-alu-16-zimni-sada/AmUdqEGpTMN/,match,match,match,n/a,match,match,match,n/a
