source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AmUdoxr3zRx,"Škoda Kamiq 1,0 TSI Joy 81kW (el.kufor, full LED, full Kessy, parkovacia kamera)",,Petrol,2021,95390,81,Manual,SUV,14900,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-joy-81kw-v-zaruke-elkufor-full-led-full-kessy-parkovacia-kamera/AmUdoxr3zRx/,match,match,match,n/a,match,match,match,n/a
autobazar,AmvRkiMqmaN,Škoda Kamiq 1.0 TSI Style,1.0 TSI,Petrol,2022,149484,81,Manual,SUV,14390,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-style/AmvRkiMqmaN/,match,match,match,n/a,match,match,match,n/a
autobazar,AmPiN3lWwBf,Škoda Kamiq 1.0 TSI Ambition,1.0 TSI,Petrol,2023,84018,81,Manual,SUV,8490,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition/AmPiN3lWwBf/,match,match,match,n/a,match,match,match,n/a
autobazar,Am9w27Slc7I,Škoda Kamiq 1.0 TSI Ambition,1.0 TSI,Petrol,2023,134000,70,Manual,SUV,11450,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition/Am9w27Slc7I/,match,match,match,n/a,match,match,match,n/a
autobazar,AmR59F80qKU,Škoda Kamiq 1.0 TSI Ambition,1.0 TSI,Petrol,2022,145642,70,Manual,SUV,11999,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition/AmR59F80qKU/,match,match,match,n/a,match,match,match,n/a
autobazar,AmyHjsNoB5L,Škoda Kamiq 1.0 TSI Selection,1.0 TSI,Petrol,2023,148000,70,Manual,SUV,11900,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-selection/AmyHjsNoB5L/,match,match,match,n/a,match,match,match,n/a
autobazar,AevzgydV7oH,"Skoda Kamiq 1.0 TSI, Serv.kniha, Klíma, Tempomat",1.0 TSI,Petrol,2019,130652,70,Manual,SUV,12000,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-servkniha-po-stk/AevzgydV7oH/,match,match,match,n/a,match,match,match,n/a
autobazar,Amjxx9QxR_r,"Skoda Kamiq 1.0 TSIStyle , Serv.kniha, Tempomat",1.0 TSI,Petrol,2020,155116,85,Manual,SUV,12400,https://www.autobazar.eu/detail/skoda-kamiq-10-tsistyle-servkniha-tempomat/Amjxx9QxR_r/,match,match,match,n/a,match,match,match,n/a
autobazar,Am5lCMZCzqd,Škoda Kamiq 1.0 TSI Ambition DSG,1.0 TSI,Petrol,2022,157963,81,Automatic,SUV,13490,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition-dsg/Am5lCMZCzqd/,match,match,match,n/a,match,match,match,n/a
autobazar,AmRFiicOxfk,Škoda Kamiq Active 1.0TSi 81kW 6°MP,1.0 TSI,Petrol,2021,92000,81,Manual,SUV,13400,https://www.autobazar.eu/detail/skoda-kamiq-active-10tsi-81kw-6mp/AmRFiicOxfk/,match,match,match,n/a,match,match,match,n/a
autobazar,AmbCrhjQjzK,"Skoda Kamiq 1.0 TSIAmbition , ČR,2.maj",1.0 TSI,Petrol,2023,80706,70,Manual,SUV,13900,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-cr2maj/AmbCrhjQjzK/,match,match,match,n/a,match,match,match,n/a
autobazar,AmNY3-Nwty7,Škoda Kamiq 1.0 TSI Joy,1.0 TSI,Petrol,2022,134500,70,Manual,SUV,13990,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-joy/AmNY3-Nwty7/,match,match,match,n/a,match,match,match,n/a
autobazar,AmVpKGc8kW0,Škoda Kamiq 1.0 TSI Style DSG,1.0 TSI,Petrol,2022,151890,81,Automatic,SUV,14290,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-style-dsg/AmVpKGc8kW0/,match,match,match,n/a,match,match,match,n/a
autobazar,AmEFjCRQUaU,Škoda Kamiq 1.0 TSI Style DSG,1.0 TSI,Petrol,2022,146000,81,Automatic,SUV,14299,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-style-dsg/AmEFjCRQUaU/,match,match,match,n/a,match,match,match,n/a
autobazar,Am23LINgfbl,"Skoda Kamiq 1.0 TSI, ČR,2.maj, Tempomat",1.0 TSI,Petrol,2021,68732,70,Manual,SUV,14300,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-cr2maj-tempomat/Am23LINgfbl/,match,match,match,n/a,match,match,match,n/a
autobazar,AmFS-6K7kFo,"Skoda Kamiq 1.0 TSIStyle , Serv.kniha",1.0 TSI,Petrol,2019,93887,70,Manual,SUV,14500,https://www.autobazar.eu/detail/skoda-kamiq-10-tsistyle-servkniha-tempomat/AmFS-6K7kFo/,match,match,match,n/a,match,match,match,n/a
autobazar,AmgEXsffZKW,"Skoda Kamiq 1.0 TSIAmbition Plus , Serv.kniha",1.0 TSI,Petrol,2021,96620,70,Manual,SUV,14500,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-plus-servkniha/AmgEXsffZKW/,match,match,match,n/a,match,match,match,n/a
autobazar,AeZ-eVfjZDH,"Skoda Kamiq 1.0 TSI, SR,1.maj, Klíma, Tempomat",1.0 TSI,Petrol,2020,106409,85,Manual,SUV,14600,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-sr1maj-klima-tempomat/AeZ-eVfjZDH/,match,match,match,n/a,match,match,match,n/a
autobazar,Am5-LivKbm7,"Skoda Kamiq 1.0 TSIAmbition , Serv.kniha, Navi",1.0 TSI,Petrol,2023,116223,81,Manual,SUV,14700,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-servkniha-navi/Am5-LivKbm7/,match,match,match,n/a,match,match,match,n/a
autobazar,AmyOAxJY-Wf,Škoda Kamiq 1.0 TSi DSG V ZÁRUKE!,1.0 TSI,Petrol,2022,152470,81,Automatic,SUV,14790,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-dsg-v-zaruke/AmyOAxJY-Wf/,match,match,match,n/a,match,match,match,n/a
autobazar,AmX3kZ9J-Hq,Škoda Kamiq 1.0 TSI Style,1.0 TSI,Petrol,2020,86850,85,Manual,SUV,14990,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-style/AmX3kZ9J-Hq/,match,match,match,n/a,match,match,match,n/a
