source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AmkLGCnlbQO,Mazda CX-3 2.0 Skyactiv-G,,Petrol,2016,130590,88,Manual,Iné,9900,https://www.autobazar.eu/detail/mazda-cx-3-20-skyactiv-g/AmkLGCnlbQO/,match,match,match,unknown,match,match,match,match
autobazar,AeiS0ZGRQqV,"Mazda CX-3 2.0 Skyactiv-G, Koža, Navigácia, Klíma",,Petrol,2016,141555,88,Manual,Iné,10400,https://www.autobazar.eu/detail/mazda-cx-3-20-skyactiv-g-po-stk/AeiS0ZGRQqV/,match,match,match,unknown,match,match,match,match
autobazar,AmnmKgQasB1,"Mazda CX-3 2.0 Skyactiv-GAttraction , Tempomat",,Petrol,2016,110905,88,Manual,Iné,11200,https://www.autobazar.eu/detail/mazda-cx-3-20-skyactiv-gattraction-tempomat/AmnmKgQasB1/,match,match,match,unknown,match,match,match,match
autobazar,AepH9WG__47,Mazda CX-3 2.0,,Petrol,2018,143313,88,Manual,Combi,329900,https://www.autobazar.eu/detail/mazda-cx-3-20/AepH9WG__47/,match,match,match,unknown,match,match,match,match
autobazar,AeCeHUkjljk,Mazda CX-3 2.0 Skyactiv-G120 Takumi 88kW120HP M6,,Petrol,2017,82000,88,Manual,SUV / Off-road,14000,https://www.autobazar.eu/detail/mazda-cx-3-20-skyactiv-g120-takumi-88kw120hp-m6/AeCeHUkjljk/,match,match,match,unknown,match,match,match,match
