source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,193543523,Predám Renault Captur 1.0TCE 2020 74kw 38392km,,Petrol,2020.0,38392.0,74.0,,,11900.0,https://auto.bazos.sk/inzerat/193543523/predam-renault-captur-10tce-2020-74kw-38392km.php,match,match,match,n/a,match,match,match,n/a
bazos,194437645,"Renault Captur 0,9 Tce 66kw,r.v 2019",,,2019.0,114100.0,66.0,,,8650.0,https://auto.bazos.sk/inzerat/194437645/renault-captur-09-tce-66kwrv-2019.php,match,match,unknown,n/a,match,match,match,n/a
bazos,194267678,Predám Renault Captur 0.9Tce 66kw benzín.,,Petrol,2017.0,,66.0,,,6750.0,https://auto.bazos.sk/inzerat/194267678/predam-renault-captur-09tce-66kw-benzin.php,match,match,match,n/a,match,unknown,match,n/a
bazos,194364686,"Renault Captur 0,9 TCE,66kw",,,,62000.0,66.0,,,7000.0,https://auto.bazos.sk/inzerat/194364686/renault-captur-09-tce66kw.php,match,match,unknown,n/a,unknown,match,match,n/a
bazos,194325495,Renault Captur Energy TCe Limited / 66kW / M5 / 2019,,Petrol,,101169.0,66.0,Manual,,9499.0,https://auto.bazos.sk/inzerat/194325495/renault-captur-energy-tce-limited-66kw-m5-2019.php,match,match,match,n/a,unknown,match,match,n/a
bazos,194321854,Predám Renault Captur,,Petrol,2018.0,31000.0,66.0,,,9800.0,https://auto.bazos.sk/inzerat/194321854/predam-renault-captur.php,match,match,match,n/a,match,match,match,n/a
bazos,194284895,Renault Captur 1.0 TCe Intens r.v. 2020,,,2020.0,,74.0,,,13500.0,https://auto.bazos.sk/inzerat/194284895/renault-captur-10-tce-intens-rv-2020.php,match,match,unknown,n/a,match,unknown,match,n/a
bazos,194280629,Predám zimný komplet RENAULT CAPTURE,,,2018.0,,,,,300.0,https://auto.bazos.sk/inzerat/194280629/predam-zimny-komplet-renault-capture.php,match,match,unknown,n/a,match,unknown,unknown,n/a
