source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194370105,Predám Škoda Karoq Sportline,1.5 TSI,Petrol,2023.0,83000.0,110.0,Automatic,,25900.0,https://auto.bazos.sk/inzerat/194370105/predam-skoda-karoq-sportline.php,match,match,match,n/a,match,match,match,n/a
bazos,193601466,Škoda Karoq 1.5 TSI 110kW 2023 1.MAJITEĽ 41.000 KM ZÁRUKA,1.5 TSI,Petrol,,41000.0,110.0,,,24499.0,https://auto.bazos.sk/inzerat/193601466/skoda-karoq-15-tsi-110kw-2023-1majitel-41000-km-zaruka.php,match,match,match,n/a,unknown,match,match,n/a
bazos,194057324,Škoda Karoq 1.5tsi 110kw DSG 2023 STYLE ŤAŽNÉ km 1majiteľ,1.5 TSI,Petrol,2023.0,74000.0,110.0,Automatic,SUV,22999.0,https://auto.bazos.sk/inzerat/194057324/skoda-karoq-15tsi-110kw-dsg-2023-style-74tis-km-1majitel.php,match,match,match,n/a,match,match,match,n/a
bazos,194342277,Škoda Karoq 1.5 TSI ACT EVO Style DSG,1.5 TSI,Petrol,2023.0,53918.0,110.0,Automatic,,23790.0,https://auto.bazos.sk/inzerat/194342277/skoda-karoq-15-tsi-act-evo-style-dsg.php,match,match,match,n/a,match,match,match,n/a
bazos,193846923,ŠKODA KAROQ 1.5 TSI ACT EVO SPORTLINE DSG  MOŽNÝ ODPOČET DPH,1.5 TSI,Petrol,2023.0,38281.0,110.0,Automatic,,31450.0,https://auto.bazos.sk/inzerat/193846923/skoda-karoq-15-tsi-act-evo-sportline-dsg-mozny-odpocet-dph.php,match,match,match,n/a,match,match,match,n/a
