source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,AmUdoxr3zRx,"Škoda Kamiq 1,0 TSI Joy 81kW (el.kufor, full LED, full Kessy, parkovacia kamera)",,Petrol,2021,95390,81,Manual,SUV,14900,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-joy-81kw-v-zaruke-elkufor-full-led-full-kessy-parkovacia-kamera/AmUdoxr3zRx/,match,match,match,n/a,match,match,match,n/a
autobazar,AmPiN3lWwBf,Škoda Kamiq 1.0 TSI Ambition,1.0 TSI,Petrol,2023,84018,81,Manual,SUV,8490,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition/AmPiN3lWwBf/,match,match,match,n/a,match,match,match,n/a
autobazar,Ae2wSkQtXNR,"Skoda Kamiq 1.0 TSI, Ambition, Serv.kniha, Klíma",1.0 TSI,Petrol,2021,61835,70,Manual,SUV,12500,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition-servkniha-klima/Ae2wSkQtXNR/,match,match,match,n/a,match,match,match,n/a
autobazar,AmRFiicOxfk,Škoda Kamiq Active 1.0TSi 81kW 6°MP,1.0 TSI,Petrol,2021,92000,81,Manual,SUV,13400,https://www.autobazar.eu/detail/skoda-kamiq-active-10tsi-81kw-6mp/AmRFiicOxfk/,match,match,match,n/a,match,match,match,n/a
autobazar,AmbCrhjQjzK,"Skoda Kamiq 1.0 TSIAmbition , ČR,2.maj",1.0 TSI,Petrol,2023,80706,70,Manual,SUV,13900,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-cr2maj/AmbCrhjQjzK/,match,match,match,n/a,match,match,match,n/a
autobazar,AmikkGkZzIg,Škoda Kamiq 1.0 TSI Active / 70kW / M5 / ZÁRUKA / AJ NA SPLÁTKY / PROTIÚČET,1.0 TSI,Petrol,2021,54511,70,Manual,SUV,13990,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-active-70kw-m5-zaruka-aj-na-splatky-protiucet/AmikkGkZzIg/,match,match,match,n/a,match,match,match,n/a
autobazar,Am23LINgfbl,"Skoda Kamiq 1.0 TSI, ČR,2.maj, Tempomat",1.0 TSI,Petrol,2021,68732,70,Manual,SUV,14300,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-cr2maj-tempomat/Am23LINgfbl/,match,match,match,n/a,match,match,match,n/a
autobazar,AmgEXsffZKW,"Skoda Kamiq 1.0 TSIAmbition Plus , Serv.kniha",1.0 TSI,Petrol,2021,96620,70,Manual,SUV,14500,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-plus-servkniha/AmgEXsffZKW/,match,match,match,n/a,match,match,match,n/a
autobazar,AeZ-eVfjZDH,"Skoda Kamiq 1.0 TSI, SR,1.maj, Klíma, Tempomat",1.0 TSI,Petrol,2020,106409,85,Manual,SUV,14600,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-sr1maj-klima-tempomat/AeZ-eVfjZDH/,match,match,match,n/a,match,match,match,n/a
autobazar,Am5-LivKbm7,"Skoda Kamiq 1.0 TSIAmbition , Serv.kniha, Navi",1.0 TSI,Petrol,2023,116223,81,Manual,SUV,14700,https://www.autobazar.eu/detail/skoda-kamiq-10-tsiambition-servkniha-navi/Am5-LivKbm7/,match,match,match,n/a,match,match,match,n/a
autobazar,AmX3kZ9J-Hq,Škoda Kamiq 1.0 TSI Style,1.0 TSI,Petrol,2020,86850,85,Manual,SUV,14990,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-style/AmX3kZ9J-Hq/,match,match,match,n/a,match,match,match,n/a
autobazar,Am2Sl4jEAH8,Škoda Kamiq 1.0 TSI 125+,1.0 TSI,Petrol,2021,65920,85,Manual,SUV,16499,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-125/Am2Sl4jEAH8/,match,match,match,n/a,match,match,match,n/a
autobazar,Ae9f-09_2tq,"Skoda Kamiq 1.0 TSI, Ambition, SR,2.maj, Klíma",1.0 TSI,Petrol,2023,66913,70,Manual,SUV,15000,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-ambition-sr2maj-klima/Ae9f-09_2tq/,match,match,match,n/a,match,match,match,n/a
autobazar,Aepec6d_7Tm,"Skoda Kamiq 1.0 TSI, SR,2.maj, Serv.kniha, Klíma",1.0 TSI,Petrol,2020,94657,85,Manual,SUV,15300,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-sr2maj-servkniha-klima/Aepec6d_7Tm/,match,match,match,n/a,match,match,match,n/a
autobazar,AmuIcvaO_PI,"Skoda Kamiq 1.0 TSI, ČR,2.maj, Tempomat",1.0 TSI,Petrol,2022,82487,70,Manual,SUV,15300,https://www.autobazar.eu/detail/skoda-kamiq-10-tsi-cr2maj-tempomat/AmuIcvaO_PI/,match,match,match,n/a,match,match,match,n/a
