source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194411080,Seat Ateca 1.5 TSI Style,1.5 TSI,Petrol,2020.0,94041.0,110.0,Manual,,17990.0,https://auto.bazos.sk/inzerat/194411080/seat-ateca-15-tsi-style.php,match,match,match,n/a,match,match,match,n/a
bazos,194393183,Seat ateca-1.4tsi-110kw-DSG-12.7.2018--186tis km--,1.4 TSI,Petrol,2018.0,186980.0,110.0,Automatic,,14300.0,https://auto.bazos.sk/inzerat/194393183/seat-ateca-14tsi-110kw-dsg-1272018-186tis-km.php,match,match,match,n/a,match,match,match,n/a
bazos,193824531,Seat ateca-1.5tsi-DSG-rv:2021-170tis km---EXCLUSIVE VYBAVA--,1.5 TSI,Petrol,2021.0,171590.0,110.0,Automatic,,17900.0,https://auto.bazos.sk/inzerat/193824531/seat-ateca-15tsi-dsg-rv2021-170tis-km-exclusive-vybava.php,match,match,match,n/a,match,match,match,n/a
bazos,194166905,Seat Ateca /manuál/Benzin/2020,,Petrol,2020.0,97000.0,85.0,Manual,,13500.0,https://auto.bazos.sk/inzerat/194166905/seat-ateca-manualbenzin2020.php,match,match,match,n/a,match,match,match,n/a
bazos,193520635,Seat ateca-1.5tsi-DSG-17.11.2022--172tis km--,1.5 TSI,Petrol,2022.0,172769.0,110.0,Automatic,,16900.0,https://auto.bazos.sk/inzerat/193520635/seat-ateca-15tsi-dsg-17112022-172tis-km.php,match,match,match,n/a,match,match,match,n/a
bazos,194351129,Seat Ateca 1.0 TSI 115 Style --- 137 000KM ---,1.0 TSI,Petrol,,137000.0,,,,12250.0,https://auto.bazos.sk/inzerat/194351129/seat-ateca-10-tsi-115-style-137-000km.php,match,match,match,n/a,unknown,match,unknown,n/a
bazos,194236948,Seat Ateca 1.4 TSI ACT FR 4Drive DSG,1.4 TSI,Petrol,,100000.0,,Automatic,,16890.0,https://auto.bazos.sk/inzerat/194236948/seat-ateca-14-tsi-act-fr-4drive-dsg.php,match,match,match,n/a,unknown,match,unknown,n/a
