source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194283868,"✅Volkswagen ID.3 1st Plus 150kW SOH 92,6 %✅",,,2020.0,165870.0,150.0,Automatic,Hatchback,14690.0,https://auto.bazos.sk/inzerat/194283868/volkswagen-id3-1st-plus-150kw-soh-926.php,match,match,unknown,n/a,match,match,match,n/a
bazos,193712005,VW ID.3 -2023/FACELIFT- 58kWh,,,,139100.0,150.0,Automatic,,19590.0,https://auto.bazos.sk/inzerat/193712005/vw-id3-2023facelift-58kwh.php,match,match,unknown,n/a,unknown,match,match,n/a
bazos,194455895,"VW ID.3 1.ST 62KWH 150 KW MATRIX, TAŽNÉ m2021 94tkm",,,,94000.0,150.0,Automatic,,18150.0,https://auto.bazos.sk/inzerat/194455895/vw-id3-1st-62kwh-150-kw-matrix-tazne-m2021-94tkm.php,match,match,unknown,n/a,unknown,match,match,n/a
bazos,194316467,VW ID3 1st Edition 150kw / 62kWh 2020,,Electric,2020.0,140750.0,150.0,,,15900.0,https://auto.bazos.sk/inzerat/194316467/vw-id3-1st-edition-150kw-62kwh-2020.php,match,unknown,match,n/a,match,match,match,n/a
bazos,194072870,VW ID 3 1 st 150 kw,,,2020.0,157000.0,150.0,,,16490.0,https://auto.bazos.sk/inzerat/194072870/vw-id-3-1-st-150-kw.php,match,unknown,unknown,n/a,match,match,match,n/a
bazos,193799938,Volkswagen ID.3 Pro Performance 150kW 58kWh,,Electric,2020.0,98000.0,150.0,,,19500.0,https://auto.bazos.sk/inzerat/193799938/volkswagen-id3-pro-performance-150kw-58kwh.php,match,match,match,n/a,match,match,match,n/a
bazos,193991383,Kupim VW ID.3 do 15000e,,,,100000.0,,,,15000.0,https://auto.bazos.sk/inzerat/193991383/kupim-vw-id3-do-15000e.php,match,match,unknown,n/a,unknown,match,unknown,n/a
bazos,193924614,"VW ID.3 Pro 150kW Full LED SOH 91,3% - záruka Autodraft",,,2020.0,128423.0,150.0,,,18524.0,https://auto.bazos.sk/inzerat/193924614/vw-id3-pro-150kw-full-led-soh-913-zaruka-autodraft.php,match,match,unknown,n/a,match,match,match,n/a
