source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
autobazar,Ae8Y2ohg0zp,"Mercedes B 180, Automat, SR,1.maj",,Petrol,2012,107507,90,Automatic,Mpv/Van,7800,https://www.autobazar.eu/detail/mercedes-b-180-automat1maj-servkniha/Ae8Y2ohg0zp/,match,unknown,match,n/a,match,match,match,n/a
autobazar,Am5huee6hUe,"Mercedes B B 200, Automat, Serv.kniha, Kůže",,Petrol,2012,106731,115,Automatic,Mpv/Van,8300,https://www.autobazar.eu/detail/mercedes-b-b-200-automat-servkniha-kuze/Am5huee6hUe/,match,unknown,match,n/a,match,match,match,n/a
